video_id,title,channel_name,published_at,views,likes,comments,tags,keywords,video_url,collection_date
zzXiIGmTZ4k,| Guruvara Banthamma | Sri Raghavendra Kannada Devotional Songs | Raghavendra Songs,Kannada Bhakti Tv - ಭಕ್ತಿ ಟಿವಿ,2026-07-08 23:00:22,18046,144,9,"guruvara banthamma song, sri raghavendra kannada devotional songs, raghavendra swamy bhakti songs, rayaru bhakti geethegalu, mantralaya raghavendra songs, guru raghavendra songs kannada, thursday special bhakti songs, powerful raghavendra songs, raghavendra stotram kannada, kannada devotional music, spiritual kannada bhakti songs, rayaru blessings songs, guru raghavendra mantra, raghavendra suprabhatam kannada, kannada bhakti geethegalu, jeevanadalli nudiyalu nithyavu","guruvara, banthamma, sri, raghavendra, kannada, devotional, songs",https://www.youtube.com/watch?v=zzXiIGmTZ4k,2026-07-09
Zy8KDEJU3iY,"Bhai Tera Star Hai| Official Trailer| Raghav, Niharika, Vikalp, Jordindian| Vivek Agrawal| Eastwood",Eastwood Pictures Official,2026-07-09 06:00:06,16725,4990,198,#bhaiterastarhai,"bhai, tera, star, hai, raghav, niharika, vikalp, jordindian",https://www.youtube.com/watch?v=Zy8KDEJU3iY,2026-07-09
zGyToNJH5mU,Today Our Mom's Car Crashed with a Bus   Then We Called an Ambulance   IVS 3D   New Update,Vishal Big,2026-07-09 03:14:10,15877,105,6,No Tags,"today, our, mom, car, crashed, bus, then, called",https://www.youtube.com/watch?v=zGyToNJH5mU,2026-07-09
ebZj_nrmH-c,Barsaat - Banjaare (Official Video),Banjaare,2026-07-09 04:30:33,13105,3875,876,"barsaat, barsat, barsaat banjaare, banjaare song, banjaare new song, barsaat song, barsaat banjare, love song, haryanvi song, bairan song, bairan song lyrics, banjara song, bairan, bairanbanjaare, banjaare lyrics, new haryanvi song, Tne meri yaad ave gi, Anshu mere rukhte nhi, Ek bar chod gye jo, v mud k dubara ande na, love songs, new song, barren song, beran song, brain song, barsaat new song","barsaat, banjaare",https://www.youtube.com/watch?v=ebZj_nrmH-c,2026-07-09
_mJAnyQH9bQ,| OLD HITS MALAYALAM @MovieWorldMusicbox,Movie World Music Box,2026-07-08 14:30:33,6351,41,0,"Movie World Music Box, Top Malayalam Songs, Malayalam Evergreen Songs, Malayalam Old Songs, Evergreen Hits Malayalam, Nostalgic Malayalam Songs, Old Malayalam Film Songs, Best Old Malayalam Songs, Malayalam Superhit Songs, Malayalam Melody Hits, Malayalam Nostalgia, Malayalam Classic Songs, non stop malayalam film songs, malayalam film songs mp3, evergreen malayalam film songs mp3, 90s evergreen hits malayalam, 90s songs malayalam melody, old malayalam songs","old, hits, malayalam, movieworldmusicbox",https://www.youtube.com/watch?v=_mJAnyQH9bQ,2026-07-09
lYb1JMx542s,",  ,   - Thursday Songs",BHAKTHI MUSIC | KANNADA DEVOTIONAL | KANNADA SONGS,2026-07-08 23:00:12,6137,54,2,"ಗುರುವಾರ ನವಮಿ ಪರ್ವದಿನ ಈ ಹಾಡನ್ನುಕೇಳಿದರೆ, ಸಕಲಪಾಪಗಳುತೊಲಗಿ, guru raghavendra swamy kannada status, guru raghavendra swamy kannada bhakti songs, guru raghavendra swamy kannada, guru raghavendra swamy mahima, guru raghavendra swamy mantralayam, guru raghavendra swamy, guru raghavendra swamy songs, guru raghavendra swamy original, songs on guru raghavendra swamy, story of guru raghavendra swamy, guru raghavendra swamy pavada, guru raghavendra swamy pravachana","thursday, songs",https://www.youtube.com/watch?v=lYb1JMx542s,2026-07-09
9cS2wv6AfHk,BABYMONSTER - 'I LIKE IT' M/V,BABYMONSTER,05/07/2026 15:00,13008993,640344,46788,"BABYMONSTER, 베이비몬스터, 베몬, BABYMON, BAEMON, 하람, 아현, 루카, 치키타, 파리타, 로라, 아사, HARAM, AHYEON, RUKA, CHIQUITA, PHARITA, RORA, ASA","babymonster, like",https://www.youtube.com/watch?v=9cS2wv6AfHk,07/07/2026
nMoe1mM0kjE,GTA 5 LIVE   DON T BLINK! SECRET MOD ACTIVATED   #gtalive #gtaonline,Pixel Hunters,06/07/2026 11:29,11734519,28674,10,"gta 5 live, gta v live stream, gta 5 gameplay, gta 5 online, gta 5 rp live, gta 5 police chase, gta 5 mission gameplay, gta 5 mods, gta 5 new update, gta 5 online missions, gta 5 car mods, gta 5 story mode, gta 5 chaos mod, gta 5 action gameplay, gta 5 epic gameplay, gta 5 livestream, gta online live, gta v online, gta 5 no commentary, gta 5 free roam, gta 5 gangster gameplay, gta 5 open world, gta 5 stream, gta 5 fivem, gta 5 gaming live","gta, live, don, blink, secret, mod, activated, gtalive",https://www.youtube.com/watch?v=nMoe1mM0kjE,07/07/2026
Z2XKA-wQjac,MY FRIEND GOT KIDNAPPED | GTA GAMEPLAY #170,Techno Gamerz,05/07/2026 11:41,9048751,577551,37047,"GTA, GTA 5, GTA ONLINE, PC, gta 5 gameplay, gta v hindi gameplay, gta 5 funny moments, gta 5 wins, gta 5 lamborghini, gta 5 stealing supercar, gta 5 stunts, gta 5 thug life, grand theft auto v, gta v online, gta 5, gta 5 epic moments, gta v funny moments, awesome gta 5 stunts, best moments, techno gamerz, ujjwal","friend, got, kidnapped, gta, gameplay, 170",https://www.youtube.com/watch?v=Z2XKA-wQjac,07/07/2026
qblIlzfitKY,"1,50,000 UC DARK MUMMY SET OPENING | JONATHAN IS BACK  | BGMI!",JONATHAN GAMING,05/07/2026 23:11,2486251,216083,705,"jonathan, jonathan gaming, esports, BGMI, BattleGroundsMobileIndia, classics, randoms, customs, jonathan vs zgod, contolcode, jonathan gaming sensitivity, TAPATAP, HACKERORWHAT, jonathanhandcam, jonathantdm, TDMGAMEPLAY, best crate opening, huge crate opening, biggest crate opening ever, crate opening","000, dark, mummy, set, opening, jonathan, back, bgmi",https://www.youtube.com/watch?v=qblIlzfitKY,07/07/2026
W9kbUS2GWiM,"Minecraft But You Can Travel 1,000,000 Blocks!",ProBoiz 95,05/07/2026 14:17,1906374,46927,5173,"minecraft, minecraft traveling 1000000 blocks, traveling 1000000 blocks in minecraft, traveling in minecraft, traveling earth in minecraft, proboiz, proboiz 95","minecraft, you, can, travel, 000, blocks",https://www.youtube.com/watch?v=W9kbUS2GWiM,07/07/2026
FUPEd-gDyXg,"Meccha Chameleon Mega Stream with Carry, Shubh, Fleet, Myth, Techno, Ajju",Live Insaan,05/07/2026 20:20,1517106,62315,911,"Triggered Insaan, Live Insaan, funny, comedy, gameplay, live, meccha chameleon, storytime","meccha, chameleon, mega, stream, carry, shubh, fleet, myth",https://www.youtube.com/watch?v=FUPEd-gDyXg,07/07/2026
z1ATOkbsN4k,"Tera Yaar Hoon Main | Movie Trailer | Aman, Akanksha | Zee Music Company",Zee Music Company,06/07/2026 5:31,1484992,9537,1322,"Tera Yaar Hoon Main, Tera Yaar Hoon Main Trailer, Tera Yaar Hoon Main Official Trailer, Aman, Akanksha, Zee Music Company, Hindi Movie Trailer, Bollywood Trailer, New Movie Trailer, Official Movie Trailer, Upcoming Hindi Movie, Latest Trailer, Indian Movie Trailer, Heart Touching Story, Love Story Movie, Trending Trailer, Movie Preview, Hindi Cinema, Drama Movie, Official Trailer 2026, aman indra kumar, akanksha sharna, tera yaar hoon main new movie","tera, yaar, hoon, main, movie, aman, akanksha, zee",https://www.youtube.com/watch?v=z1ATOkbsN4k,07/07/2026
9G-Bfc0egfQ,Spider-Man Rescue batman vs iron man vs venom funny Game GTA 5 superhero,Maro Spidey,05/07/2026 13:01,1347200,33655,3510,No Tags,"spider, man, rescue, batman, iron, venom, funny, game",https://www.youtube.com/watch?v=9G-Bfc0egfQ,07/07/2026
afR9ae5mUrk,Nachi Jaave | Paradox ft Parmish Verma | Official Music Video,Tips Official,06/07/2026 6:30,1138891,14383,514,"Nachi Jaave, Nachi Jaave Song, Nachi Jaave Official Video, Nachi Jaave Coming Soon, Paradox, Parmish Verma, Paradox Songs, Parmish Verma Songs, Dance Hits, Laddi Chahal, Paradox New Song, Parmish Verma New Song, paradox song, paradox song new, parmish verma new song, parmish verma new song 2026, parmish verma nachi jaave, paradox nachi jaave, paradox official song, paradox parmish verma, paradox parmish verma new song, paradox parmish verma song, paradox ft parmish verma","nachi, jaave, paradox, parmish, verma, music",https://www.youtube.com/watch?v=afR9ae5mUrk,07/07/2026
HX1EXb5kWwY,"Ve Junoon | Awarapan 2 | Emraan Hashmi, Disha Patani | Vishesh Bhatt | Mithoon, Sayeed Q., Subodhh",Sony Music India,07/07/2026 5:41,1134777,91162,8366,"sony music india, ve junoon, ve junon, ve junoon song, Mithoon, Subodhh Sharma, Sayeed Quadri, Awarapan 2, Emraan Hashmi, Disha Patani, Vishesh Bhatt, awarapan 2 songs, awarapan 2 trailer, awarapan 2 movie, emraan hashmi awarapan 2, emraan hashmi, emraan hashmi movie, emraan hashmi songs, love songs, hindi songs, bollywood songs, emraan hashmi song, emraan hashmi romantic songs, romantic songs, new hindi song, new hindi songs, new song, hindi song, disha patani","junoon, awarapan, emraan, hashmi, disha, patani, vishesh, bhatt",https://www.youtube.com/watch?v=HX1EXb5kWwY,07/07/2026
Vlt12YGU8es,154 MILLION MECCA COLLAB | NO PROMOTION,CarryisLive,05/07/2026 19:46,1121270,58827,1006,"CarryMinati, Carryminati gaming, carrisLive, Gaming, Livestream, Indian gamingpubgpubg mobile, god of war","154, million, mecca, collab, promotion",https://www.youtube.com/watch?v=Vlt12YGU8es,07/07/2026
9VHJULI772g,eFootball Pes 2021 - Spain vs Portugal I Full Match Simulation I Football Video Game I,PSR ZONE,06/07/2026 23:20,1080972,0,0,No Tags,"efootball, pes, 2021, spain, portugal, match, simulation, football",https://www.youtube.com/watch?v=9VHJULI772g,07/07/2026
VK_haav5vg4,GTA 5 LIVE #gta5 #gtav #gaming,Hear Is Live,07/07/2026 3:51,1030354,2849,1,"gta 5 live, gta v live stream, indian train gta 5, gta 5 challenge live, gta 5 stunts","gta, live, gta5, gtav, gaming",https://www.youtube.com/watch?v=VK_haav5vg4,07/07/2026
oT2AFXPBtu0,"500IQ MECCHA CHAMELEON FT. TECHNO, CARRY, TRIGGERED, MYTH, BBS & AJJU BHAI",NotGamerFleet,06/07/2026 7:40,1009007,46785,1772,"gamerfleet, herobrine smp, anshu bisht, techno gamerz, total gaming, ujjwal, andreobee, khatarnak onespot, yessmarty pie, fleet, minecraft hindi, gamerfleet dance, Herobrine in ujjwal, herobrine smp funny, fleet smp anshu bisht, jack funny, horror game, GTA V GAMEPLAY, gta v story mode, gta v gamerfleet, gta v anshu bisht, gta v full gameplay, gta 5, racing wheel, roblox, most powerful, meccha chameleon, techno gamerz triggered insan bbs myth carry total meccha","500iq, meccha, chameleon, techno, carry, triggered, myth, bbs",https://www.youtube.com/watch?v=oT2AFXPBtu0,07/07/2026
ujs9Y2ZA3u4,SPAIN VS PORTUGAL MATCH LIVE #FC26 #fifa #worldcup #fifa26 #messi #ronaldo #yamal #spain,KaiGaming11,06/07/2026 21:35,949564,2579,0,No Tags,"spain, portugal, match, live, fc26, fifa, worldcup, fifa26",https://www.youtube.com/watch?v=ujs9Y2ZA3u4,07/07/2026
11CnT0zLMfo,2026 PMMI Grand Finals Day 3 - WATCHPARTY WITH SNAX,Snax Gaming,05/07/2026 14:44,910928,34729,59,"pubg, pubgmobile, gaming","2026, pmmi, grand, finals, day, watchparty, snax",https://www.youtube.com/watch?v=11CnT0zLMfo,07/07/2026
aBZD2eUIQt0,ALL BUNNY Bundles in 1 VIDEO,SATVIK,06/07/2026 1:59,883861,27511,3924,No Tags,"all, bunny, bundles",https://www.youtube.com/watch?v=aBZD2eUIQt0,07/07/2026
AXzyVX-A7rM,Surviving Deadly Shark Tornado in Minecraft..,Carry Depie,05/07/2026 11:49,876634,12763,748,"carry depie, minecraft, doorbin","surviving, deadly, shark, tornado, minecraft",https://www.youtube.com/watch?v=AXzyVX-A7rM,07/07/2026
KJx7ziF9lkM,Selling Illegal Items to my Customers in VR!,ProBoii,06/07/2026 14:16,826380,21931,2858,"VR game, store simulator vr, vr simulator game, vr store game, Vr Proboii, VR gameplay, proboiz, proboii","selling, illegal, items, customers",https://www.youtube.com/watch?v=KJx7ziF9lkM,07/07/2026
CkKJ-1OkONw,GTA V Daily Chill Stream Chaos!  LIVE STREAM  #gta5 #shorts #shortsfeed,LUFFY IS LIVE,07/07/2026 3:22,809977,5007,1,"gtav, shorts, short, gta5, gaming, gameplay, techno gamerz, shinchan, bhoot, crash, race, #shortsfeed, viral, gta6, #viral","gta, daily, chill, stream, chaos, live, gta5, shorts",https://www.youtube.com/watch?v=CkKJ-1OkONw,07/07/2026
v9iRIZ1Z63A,MECCHA CHAMELEON WITH PRO YOUTUBERS,GamerFleet,05/07/2026 19:58,781633,44210,874,"minecraft, live insaan, techno gamerz, GamerFleet, mine craft, live stream, minecraft live, minecraft india, minecraft live stream, minecraft pro, carryminati, IndiaSMP, youtubers, Herobrine SMP, Herobrine smp Ujjwal, Ujjwal Gamer, Main Stream, SMP live, Fleet SMP Live, jack, lilyville smp, join lilyville, PVP god, NEW MEMBER, hackers, the end, pvp war, biggest escape, Mastermind, new, king, carry minati, mythpat, triggered insaan, beast boy shub, total gaming, latest minecraft","meccha, chameleon, pro, youtubers",https://www.youtube.com/watch?v=v9iRIZ1Z63A,07/07/2026
ncJNGBEMzYo,WWE 2K25 LIVE   Unbelievable Finish  | Best Match Ever Played!#wwe #wrestling #wwe2k25 #shorts,Gameover gaming,07/07/2026 10:04,781435,1743,0,"#wwe, #live, #gameover, #gaming, #2k25, #like, #comment, #subscribe, #shorts, #views, #public","wwe, 2k25, live, unbelievable, finish, best, match, ever",https://www.youtube.com/watch?v=ncJNGBEMzYo,07/07/2026
tD1v5QT6zCg,GTA 5 LIVE  #gta5 #gtalivestream#gtastorymode #shortslive#verticallivefeed,CAPCUT PLAYZ,07/07/2026 5:10,752310,2451,0,"gta5, gta6","gta, live, gta5, gtalivestream, gtastorymode, shortslive, verticallivefeed",https://www.youtube.com/watch?v=tD1v5QT6zCg,07/07/2026
qv3Kq_a9h-c,65 SOLO KILLS POSSIBLE? | CLASSIC HACKER OR WHAT | @LoLzZzGaming,LoLzZz Gaming,06/07/2026 22:50,716616,41965,46,No Tags,"solo, kills, possible, classic, hacker, what, lolzzzgaming",https://www.youtube.com/watch?v=qv3Kq_a9h-c,07/07/2026
oUfNx0qW2DA,We Found a SECRET RICH VILLAGE in Minecraft..,Karry Kraft,06/07/2026 12:25,709112,11324,582,"carry depie, minecraft, roblox","found, secret, rich, village, minecraft",https://www.youtube.com/watch?v=oUfNx0qW2DA,07/07/2026
qSinkXC6GBY,Pinaka Teaser | Golden Megastar Ganesh | B Dhananjaya | TG Vishwa Prasad | Krithi Prasad |Gowra Hari,People Media Factory,06/07/2026 6:15,655617,17568,1207,"People Media Factory, Raja Saab, Raja Saab Trailer, Raja Saab Telugu Trailer, Raja Saab Trailer Telugu, The Raja Saab Trailer, Prabhas, Maruthi, MalavikaMohanan, NidhhiAgerwal, Nidhhi Agerwal, malavika mohan, rebal star prabhas, prabhas, rebelstar, rebelsaab, rajasaabfirstsong, thaman, sahana sahana, sahanasong, sahanasahanasong, sahana sahana song, tfi, love song, Pinaka Teaser, Golden Megastar Ganesh, Dhananjaya, TG Vishwa Prasad, Krithi Prasad, Gowra Hari, Pinaka, Pinaka Trailer","pinaka, teaser, golden, megastar, ganesh, dhananjaya, vishwa, prasad",https://www.youtube.com/watch?v=qSinkXC6GBY,07/07/2026
bRso0DwUPZU,India Women vs New Zealand Women T20 World Cup Match Score & Commentary | IND W vs NZ W T20 Match,Great Gyan,06/07/2026 11:00,653218,1688,30,No Tags,"india, women, zealand, t20, world, cup, match, score",https://www.youtube.com/watch?v=bRso0DwUPZU,07/07/2026
RapuxfeoMgU,PORTUGAL vs SPAIN  |  PENALTY SHOOTOUT | Full Match All Goals | Simulation PES 21,90 + LINE,06/07/2026 19:22,587147,2577,55,No Tags,"portugal, spain, penalty, shootout, match, all, goals, simulation",https://www.youtube.com/watch?v=RapuxfeoMgU,07/07/2026
8CtdWdxwVbE,WWE 2K25 #shortvideo,MAX_YT,06/07/2026 17:12,578795,1392,0,"free fire, free fire tranding, viralvideo","wwe, 2k25, shortvideo",https://www.youtube.com/watch?v=8CtdWdxwVbE,07/07/2026
SwlUnyP-dAI,GTA V LIVE  #shortsfeed #shortslive #gta #shorts #live #gta5,RageGod fps,07/07/2026 3:48,570303,1622,1,No Tags,"gta, live, shortsfeed, shortslive, shorts, gta5",https://www.youtube.com/watch?v=SwlUnyP-dAI,07/07/2026
QlXHpTVSR8c,DAY-12 OF 30 DAYS 1M CHALLENGE || #freefirelive #shortfeed #femalegamer #guildtest #chilllive,Annu Play,06/07/2026 15:54,536737,14419,16,No Tags,"day, days, challenge, freefirelive, shortfeed, femalegamer, guildtest, chilllive",https://www.youtube.com/watch?v=QlXHpTVSR8c,07/07/2026
IiHdKcMEimA,Franklin Becomes the CM's Bodyguard in GTA 5 | SHINCHAN and CHOP,HAMID-T GAMING,06/07/2026 4:00,479267,6681,491,"funny games, oggy noob pro hacker, noob pro hacker game, funny gameplay hindi, games in hindi, funny mobile games, shinchan and chop, chop shinchan franklin, shinchan gta 5, shin chan gta 5 in hindi, shinchan in hindi, gta v shinchan, shin chan cartoon gta 5, shinchan roblox, chop roblox, shinchan and franklin, animal revolt battle simulator godzilla, arbs hindi, gta 5 mods, gta 5 hindi, hamid-t gaming, hamid-t gta 5, hamid-t shinchan, hamidt, hamiti, hamid gaming, amaan-t","franklin, becomes, bodyguard, gta, shinchan, chop",https://www.youtube.com/watch?v=IiHdKcMEimA,07/07/2026
8VfdD9MhuvQ,GTA 5 : Franklin & Shinchan Find Elemental Bikes From A Crashed Plane!   | GTA 5 Bangla Gameplay,Mr Xpart GTA,05/07/2026 12:41,452775,4550,133,"gta5, gta 5, gta v, gta 5 bangla, gta v bangla, gta 5 bangla gameplay, bangla gta 5, bangla gta v, gta 5 gameplay, gta 5 video bangla, franklin, shinchan, shinchangta5, gta 5 franklin and shinchan find elemental bikes from a crashed plane gta 5 bangla gameplay, gta 5 elemental bikes, gta 5 cargo plane, gta 5 secret bikes, gta 5 flying bikes, gta 5 elemental mod, gta 5 bangla story, gta 5 cartoon story, gta 5 mods, bangla cartoon, cartoon video, mr xpart gta","gta, franklin, shinchan, find, elemental, bikes, crashed, plane",https://www.youtube.com/watch?v=8VfdD9MhuvQ,07/07/2026
h3gHZgAVs-k,GTA 5 LIVE | Unlimited Fun & Epic Gameplay | Nexora Live |#shortslive  #shortsfeed #gta5 #gtaonline,NexoraLIVE,07/07/2026 11:03,436385,1340,0,"gta5, gtav, gta5 live, gtav live, gta gameplay, gta hindi gameplay","gta, live, unlimited, fun, epic, gameplay, nexora, shortslive",https://www.youtube.com/watch?v=h3gHZgAVs-k,07/07/2026
xJUku6lp3tE,GTA 5 LIVE   DON T BLINK! SECRET MOD ACTIVATED #gtav #gta5 #gaming,MR RAJA PLAYZONE,06/07/2026 22:24,434694,1199,0,"#MRRAJAPLA, #ETS2, #SnowRunner, #FS25, #GamingIndia, #Simulation, Gaming PC, MRRAJAPLA Live, ETS2 Mods, ATS Gameplay, Scania V8 Sound, Modern Farming, Harvesting 2026, GTA5, SpiderMan, Hulk, Mods, PAJI IS LIVE, Hear Is Live, BeamNG drive US, BeamNG shorts USA, Viral gaming US, BeamNG mega ramp, Supercar crash test, Car vs hydraulic press, American gaming trends, Hypercar crash BeamNG, BeamNG funny moments, Gaming videos USA, Real life physics game, Ultimate crash compilation","gta, live, don, blink, secret, mod, activated, gtav",https://www.youtube.com/watch?v=xJUku6lp3tE,07/07/2026
ixhCKhrgA8k,I USED ADMIN COMMANDS TO TROLL NOOBS IN ROBLOX ESCAPE THE KEYBOARD !!,Shivang Mini,06/07/2026 9:40,424575,7072,8929,"roblox, shivang mini, roblox hindi, gaming with shivang 2.0, roblox gaming, Shivang mini, eat your friend, roblox shivang mini, tung tung tung sahur, PRETENDING TO BE A NOOB, usa, caylus blox, I PLAYED CRICKET IN ROBLOX !!, HACK VAULTS FOR BRAINROT IN ROBLOX !!, EVOLVE CLONES FOR BRAINROT IN ROBLOX !!, ROBLOX +1 WEAPON EVOLUTION !!, I GOT ATTACKED BY VERITY ENTITY IN ROBLOX !!, I USED ADMIN COMMANDS TO TROLL NOOBS IN ROBLOX ESCAPE THE KEYBOARD !!","used, admin, commands, troll, noobs, roblox, escape, keyboard",https://www.youtube.com/watch?v=ixhCKhrgA8k,07/07/2026
